0,1,2,3,4,5
0.009498310550706667,0.023937543130707447,0.03709360936302219,0.05700375655027469,0.08299554877733867,0.0834876821372825
0.014907197219502677,0.02798161286979509,0.04272699970849054,0.05573847214672687,0.07999989021279691,0.08933177636999987
0.010832856003392543,0.02256112834196985,0.034811658914979206,0.030381081324848083,0.02671432159174317,0.03522549225367752
0.01070596046316631,0.01711632799642365,0.018816124065928433,0.021623498224420456,0.017629380902003985,0.023673631828858146
0.00983115495489935,0.00924034309683981,0.010761963615170768,0.013101039403953631,0.008659786778459211,0.01339475410458997
0.00405126761581601,0.0005531766192611851,-0.002017873201807568,-0.003468215109203949,-0.007505841914783523,-0.01043952983978614
0.00029095678598445437,-0.002814224958025087,-0.005322569157427992,-0.007593495974194449,-0.011569129559305563,-0.013920410699952444
0.005376653465462769,0.005435939537243492,0.006107491294645144,0.0065430611276318,0.006934415840311453,0.008849658354699091
0.0018137332375968481,-0.0005301618362231367,-0.002543751753946523,-0.005257844190226191,-0.009359980748700883,-0.01476195014495008
0.0011216342803326324,-0.0012957668092069218,-0.003659725082204666,-0.006972489839899338,-0.012801067784951221,-0.02243588849018842
-0.005509302081656264,-0.012735851282979911,-0.018615898732812906,-0.02518427815746697,-0.03817432289607388,-0.0568377506820038
-0.008805250025892556,-0.016970202472644604,-0.023592617842952707,-0.0320560538450811,-0.045332873253171174,-0.0661964105789558
0.0027577346690337706,0.021125072129977704,0.02117807495474015,0.0013795603680321746,0.0003130875178356517,-0.0030352787304142835
0.014029255479315038,0.023701070718099442,0.030100982606559294,0.016171138691554947,0.018951774278943206,0.02064105688727441
0.01572398326921858,0.02693747873730327,0.03762833942890506,0.023151986811384494,0.026941553500413214,0.02944263174362694
0.022699276103008093,0.0368968675678977,0.0486090232304317,0.05374058564284859,0.04099961076871321,0.050601514223510516
0.020240017615149805,0.03220664585693403,0.04290953101520782,0.04975310384423869,0.021679233011881002,0.02132978252301173
0.01720596753134789,0.025395738793002495,0.030049997982944856,0.029066117693951864,0.009788116053367877,0.00289414755430627
0.006737745158087526,0.0022517673044534572,-0.006864027624046343,-0.023545381706607606,-0.025966694258853732,-0.04566981910931134
0.006935443255116993,0.003862515365535582,-0.0006181441267075647,-0.011917196239371732,-0.021928678347082654,-0.025137795311212525
0.005361892514161706,0.0015245637974454765,-0.0043815373376721286,-0.015540078476299271,-0.02916882266129038,-0.04821984412017083
0.029541031334280533,0.04715264983306319,0.054827316853438834,0.058501961505066875,0.06402687124961062,0.08299786298405054
0.03469780534540445,0.05639509181028827,0.06847308422496265,0.07535789951044056,0.08924793919945076,0.09385912192766356
0.036123639257246924,0.05716895819587371,0.06932687925011656,0.07496362805373408,0.08664460026743605,0.08979820523021578
0.0282091715412618,0.05088355543885865,0.06408297451826331,0.07121364233614971,0.08255549138114016,0.08659721819379508
0.028491558242610286,0.04849199725054359,0.063279857041217,0.07230759343557051,0.07228389134788221,0.06260535237187255
0.02498272385231707,0.05957987399135286,0.07458723812202628,0.0796113931058688,0.0838639592423253,0.080857977035463
0.024137548827070837,0.05540233765300552,0.07282914695964388,0.08147429655318035,0.09464712679972472,0.11032652415528435
0.027938370154105194,0.05361174070975554,0.07151681392806533,0.07964262767398687,0.08988314319926374,0.10037149618085094
0.03869242881839217,0.06142713253493993,0.07805371754723837,0.0860989936664897,0.10505022813514119,0.1155370132410518
0.03303429187516627,0.051435541522494924,0.06440060842236738,0.07228069698498182,0.08174918777653478,0.08917792350458122
0.02774407238395141,0.04400948945778687,0.059432423063478665,0.06430248617511153,0.07223839840860131,0.07288707931192856
0.031208034365266972,0.051310877072872255,0.06352791067957374,0.06729761991414349,0.07007987261865328,0.05823677421166899
0.02626116793834349,0.04724562402801314,0.0623976051786406,0.07048704263033136,0.08051378917838593,0.08060826641931339
0.03224731575366134,0.051127048805988375,0.07130478840813659,0.07937073933687976,0.09032423824141607,0.09729659803395133
0.025946514313601492,0.04127944947800115,0.05300464486312431,0.05504440577740004,0.055639032367099106,0.046443744309085246
0.020194493293873975,0.034967704390694736,0.047758941810150383,0.05101651074571279,0.06136855168184851,0.07057127764025832
0.025436352234620777,0.04855354363394102,0.06852805574653045,0.08108935049027169,0.10028012096425425,0.1129530226642231
0.03353875287333151,0.06328793653903779,0.08513521925096793,0.09604016628143994,0.12067237474945793,0.13988329671954727
0.019328256371766106,0.046810220299299536,0.061829139453876636,0.07293127763438804,0.10366371204029096,0.1273514322052676
0.020059430579317153,0.04293922851046974,0.059734238318406345,0.06810115962071746,0.08497869912791896,0.10530821384903417
0.012325976736960575,0.03002321325920267,0.04654807451013404,0.05793309228608803,0.08024933730323162,0.10852790988329988
0.018434389835190166,0.03836480154375504,0.05452501422520589,0.06327573827410017,0.07978299185241791,0.09397023125258433
0.016090224726140783,0.03196985345799585,0.04583742483005073,0.05355474364775578,0.06861781044071077,0.08218681518685612
0.01788126783518996,0.03548002948211304,0.0522491402755893,0.06303925614175787,0.08404545851530199,0.10483936528821905
